shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Tamaz Bibiluri,Giorgi Liluashvili,Sergo Javakhidze,Koba Davitashvili,Davit Bakradze,Akaki Asatiani,Nino Chanishvili,Teimuraz Bobokhidze,Shalva Natelashvili,Giorgi Targamadze,Levan Chachua,Nestan Kirtadze,Giorgi Chikhladze,Nino Burjanadze,Zurab Kharatishvili,Mikheil Saluashvili,Kartlos Gharibashvili,Mamuka Chokhonelidze,Avtandil Margiani,Nugzar Avaliani,Mamuka Melikishvili,Teimuraz Mzhavia,Giorgi Margvelashvili
Tbilisi Precinct,16,1-16,1042,66.0748,\N,\N,\N,\N,3.6078,\N,\N,\N,0,\N,\N,\N,21,1.7958,1.71,0.7611,\N,\N,\N,\N,\N,\N,0.5758,0.1919,30.1344,0,1.1516,0,0.096,0.3839,0.3839,0,0.1919,0,0.1919,1.2476,0.096,0.1919,0,0.1919,1.2476,0.1919,0,0.1919,65.3551
Tbilisi Precinct,17,1-17,698,62.2103,\N,\N,\N,\N,3.5912,\N,\N,\N,0,\N,\N,\N,7,1.3083,1.0367,0.55,\N,\N,\N,\N,\N,\N,0.1433,0.1433,23.7822,0,1.1461,0,0.4298,0.4298,1.1461,0.2865,0,0,0,1.0029,0.5731,0,0,0,1.0029,0,0,0,70.9169
Tbilisi Precinct,18,1-18,759,68.1329,\N,\N,\N,\N,2.3166,\N,\N,\N,0,\N,\N,\N,1,1.5708,1.1,0.3889,\N,\N,\N,\N,\N,\N,0.7905,0.1318,20.5534,0,1.054,0,0,0.2635,0.2635,0,0,0.2635,0,0.9223,0.2635,0,0.2635,0,0.9223,0,0.2635,0,74.1765
Tbilisi Precinct,19,1-19,1053,69.3676,\N,\N,\N,\N,1.8639,\N,\N,\N,0,\N,\N,\N,19,1.2083,1.9233,1.1444,\N,\N,\N,\N,\N,\N,0.7597,0.1899,25.831,0,0.8547,0,0,0.2849,0.8547,0,0.6648,0,0,0.5698,0.095,0.6648,0,0,0.5698,0.6648,0,0,69.8006
Tbilisi Precinct,20,1-20,985,67.6047,\N,\N,\N,\N,3.9024,\N,\N,\N,0,\N,\N,\N,16,1.8958,1.55,0.5833,\N,\N,\N,\N,\N,\N,0.5076,0,28.4264,0.1015,0.7107,0,0.1015,0.5076,0.8122,0,0.1015,0,0.1015,1.2183,0,0.1015,0,0.1015,1.2183,0.1015,0,0.1015,67.4112
Tbilisi Precinct,21,1-21,989,67.9725,\N,\N,\N,\N,4.7206,\N,\N,\N,0,\N,\N,\N,18,1.3458,1.8133,0.95,\N,\N,\N,\N,\N,\N,0.4044,0,25.8847,0,0.7078,0,0,0.4044,2.0222,0.2022,0.3033,0,0.1011,1.0111,0.1011,0.3033,0,0.1011,1.0111,0.3033,0,0.1011,68.8574
Tbilisi Precinct,22,1-22,1101,73.2535,\N,\N,\N,\N,1.8717,\N,\N,\N,0,\N,\N,\N,11,1.7417,1.9533,0.6556,\N,\N,\N,\N,\N,\N,0.7266,0.2725,23.9782,0,1.0899,0.0908,0.0908,0.1817,0.6358,0.0908,0,0,0.0908,0.8174,0.0908,0,0,0.0908,0.8174,0,0,0.0908,71.8438
Tbilisi Precinct,23,1-23,1028,73.4286,\N,\N,\N,\N,2.8355,\N,\N,\N,0,\N,\N,\N,24,1.7167,1.6133,0.9,\N,\N,\N,\N,\N,\N,0.6809,0.2918,26.5564,0,0.7782,0,0.1946,0.2918,0.9728,0,0.1946,0,0.0973,1.751,0.1946,0.1946,0,0.0973,1.751,0.1946,0,0.0973,67.9961
Tbilisi Precinct,24,1-24,1110,69.7674,\N,\N,\N,\N,2.3747,\N,\N,\N,0,\N,\N,\N,27,1.6333,1.7933,1.15,\N,\N,\N,\N,\N,\N,0.1802,0.0901,30.7207,0.0901,0.7207,0,0.0901,0.2703,0.1802,0,0.2703,0.1802,0,1.6216,0.0901,0.2703,0.1802,0,1.6216,0.2703,0.1802,0,65.4054
Tbilisi Precinct,25,1-25,785,69.224,\N,\N,\N,\N,3.9168,\N,\N,\N,0,\N,\N,\N,8,1.625,1.2033,0.3667,\N,\N,\N,\N,\N,\N,0.8917,0.1274,32.6115,0,0.3822,0,0,0,0.3822,0,0,0,0,1.0191,0.1274,0,0,0,1.0191,0,0,0,64.4586
Tbilisi Precinct,26,1-26,894,69.6262,\N,\N,\N,\N,3.7675,\N,\N,\N,0,\N,\N,\N,7,1.4917,1.5167,0.6444,\N,\N,\N,\N,\N,\N,0.5593,0,25.5034,0.1119,0.783,0,0,0.3356,0.6711,0.3356,0,0.1119,0.1119,0.3356,0.1119,0,0.1119,0.1119,0.3356,0,0.1119,0.1119,71.0291
Tbilisi Precinct,27,1-27,1146,70.5231,\N,\N,\N,\N,2.0513,\N,\N,\N,0,\N,\N,\N,11,1.6625,1.95,1.0333,\N,\N,\N,\N,\N,\N,0.9599,0.0873,18.3246,0,0.6108,0,0,0.0873,1.2216,0.0873,0.0873,0,0.1745,0.4363,0.1745,0.0873,0,0.1745,0.4363,0.0873,0,0.1745,77.7487
Tbilisi Precinct,28,1-28,981,72.5592,\N,\N,\N,\N,2.3881,\N,\N,\N,0,\N,\N,\N,15,1.4,1.75,0.8,\N,\N,\N,\N,\N,\N,1.3252,0,21.4067,0,0.7136,0,0,0.1019,1.8349,0.1019,0.2039,0,0.1019,0.9174,0.1019,0.2039,0,0.1019,0.9174,0.2039,0,0.1019,73.1906
Tbilisi Precinct,29,1-29,1080,71.4758,\N,\N,\N,\N,1.6393,\N,\N,\N,0,\N,\N,\N,23,1.0292,1.58,2.0944,\N,\N,\N,\N,\N,\N,0.5556,0.1852,21.0185,0.1852,1.3889,0.0926,0.0926,0,1.8519,0,0.1852,0.0926,0.0926,1.3889,0.0926,0.1852,0.0926,0.0926,1.3889,0.1852,0.0926,0.0926,72.7778
Tbilisi Precinct,37,1-37,1099,69.6893,\N,\N,\N,\N,2.0499,\N,\N,\N,0,\N,\N,\N,10,1.5125,1.9333,0.9944,\N,\N,\N,\N,\N,\N,0,0.091,33.667,0,1.0009,0,0,0,0.091,0,0,0,0.091,1.0009,0,0,0,0.091,1.0009,0,0,0.091,63.7853
Tbilisi Precinct,38,1-38,738,80.4798,\N,\N,\N,\N,2.7668,\N,\N,\N,0,\N,\N,\N,3,1.325,1.1667,0.5056,\N,\N,\N,\N,\N,\N,0.271,0.1355,57.4526,0,0.6775,0,0,0,0.271,0,0,0,0,0.4065,0.1355,0,0,0,0.4065,0,0,0,40.6504
Tbilisi Precinct,39,2-39,975,80.313,\N,\N,\N,\N,2.7916,\N,\N,\N,0,\N,\N,\N,6,1.6458,1.61,0.6944,\N,\N,\N,\N,\N,\N,0,0.1026,38.8718,0,0.8205,0,0,0.2051,0.1026,0,0,0,0,0.6154,0.2051,0,0,0,0.6154,0,0,0,59.0769
Tbilisi Precinct,1,2-1,956,70.7101,\N,\N,\N,\N,1.848,\N,\N,\N,0,\N,\N,\N,10,1.5875,1.57,0.6778,\N,\N,\N,\N,\N,\N,0.6276,0.2092,19.3515,0.1046,1.046,0,0,0,1.6736,0.523,0,0.1046,0,0.8368,0.1046,0,0.1046,0,0.8368,0,0.1046,0,75.4184
Tbilisi Precinct,2,2-2,1042,73.0203,\N,\N,\N,\N,2.343,\N,\N,\N,0,\N,\N,\N,6,1.775,1.76,0.6278,\N,\N,\N,\N,\N,\N,0.4798,0.2879,19.1939,0.096,2.2073,0,0.1919,0.3839,1.2476,0.1919,0.096,0,0,0.3839,0.096,0.096,0,0,0.3839,0.096,0,0,75.144
Tbilisi Precinct,3,2-3,1043,72.13,\N,\N,\N,\N,2.3408,\N,\N,\N,0,\N,\N,\N,13,1.65,1.78,0.7667,\N,\N,\N,\N,\N,\N,0.0959,0.1918,18.5043,0,0.4794,0,0,0.3835,0.8629,0.0959,0.0959,0.0959,0.0959,0.6711,0.1918,0.0959,0.0959,0.0959,0.6711,0.0959,0.0959,0.0959,78.2359
Tbilisi Precinct,4,2-4,1098,73.3957,\N,\N,\N,\N,2.5732,\N,\N,\N,0,\N,\N,\N,5,1.5042,2.01,0.9056,\N,\N,\N,\N,\N,\N,0.7286,0,16.1202,0,2.2769,0,0,0.2732,1.7304,0,0,0,0,0.4554,0.1821,0,0,0,0.4554,0,0,0,78.2332
Tbilisi Precinct,5,2-5,986,74.4151,\N,\N,\N,\N,2.1825,\N,\N,\N,0,\N,\N,\N,14,1.3708,1.6133,1.0833,\N,\N,\N,\N,\N,\N,0.7099,0.2028,17.14,0.2028,0.3043,0,0,0.2028,1.5213,0.1014,0,0,0.1014,1.217,0.2028,0,0,0.1014,1.217,0,0,0.1014,78.0933
Tbilisi Precinct,6,2-6,984,73.7079,\N,\N,\N,\N,2.381,\N,\N,\N,0,\N,\N,\N,8,1.25,1.7233,1.0611,\N,\N,\N,\N,\N,\N,0.2033,0.1016,20.3252,0.1016,0.813,0,0.1016,0,1.9309,0,0.1016,0,0.1016,0.4065,0,0.1016,0,0.1016,0.4065,0.1016,0,0.1016,75.813
Tbilisi Precinct,7,2-7,821,73.6984,\N,\N,\N,\N,3.298,\N,\N,\N,0,\N,\N,\N,10,1.3208,1.48,0.4889,\N,\N,\N,\N,\N,\N,1.3398,0.1218,19.732,0,0.9744,0,0,0.1218,2.3143,0,0.1218,0.1218,0,0.9744,0.3654,0.1218,0.1218,0,0.9744,0.1218,0.1218,0,73.5688
Tbilisi Precinct,8,2-8,872,69.2613,\N,\N,\N,\N,2.4609,\N,\N,\N,0,\N,\N,\N,12,1.6583,1.3633,0.4833,\N,\N,\N,\N,\N,\N,0.2294,0.2294,20.5275,0,0.9174,0,0,0.1147,1.4908,0,0.1147,0.1147,0,0.9174,0.1147,0.1147,0.1147,0,0.9174,0.1147,0.1147,0,75.2294
Tbilisi Precinct,9,2-9,846,68.1708,\N,\N,\N,\N,4.0816,\N,\N,\N,0,\N,\N,\N,17,1.3708,1.33,0.8556,\N,\N,\N,\N,\N,\N,0.3546,0,16.0757,0.1182,0.8274,0.1182,0,0.2364,0.7092,0,0.2364,0.1182,0,1.4184,0.1182,0.2364,0.1182,0,1.4184,0.2364,0.1182,0,79.5508
Tbilisi Precinct,10,2-10,1022,73.2092,\N,\N,\N,\N,2.8517,\N,\N,\N,0,\N,\N,\N,6,1.575,1.7167,0.8833,\N,\N,\N,\N,\N,\N,1.5656,0.3914,17.9061,0.0978,0.8806,0,0.0978,0.2935,0.8806,0,0.0978,0,0.0978,1.0763,0,0.0978,0,0.0978,1.0763,0.0978,0,0.0978,75.7339
Tbilisi Precinct,11,2-11,1013,73.1408,\N,\N,\N,\N,3.0622,\N,\N,\N,0,\N,\N,\N,20,1.4917,1.6533,1.0611,\N,\N,\N,\N,\N,\N,1.2833,0.1974,21.4215,0,1.4808,0,0.0987,0.3949,1.5795,0,0.3949,0.0987,0,0.9872,0,0.3949,0.0987,0,0.9872,0.3949,0.0987,0,72.0632
Tbilisi Precinct,12,2-12,1022,74.058,\N,\N,\N,\N,2.2945,\N,\N,\N,0,\N,\N,\N,7,1.4708,1.8133,0.8278,\N,\N,\N,\N,\N,\N,0.6849,0.0978,14.3836,0.1957,1.7613,0,0,0.5871,2.2505,0,0,0,0.0978,0.4892,0.1957,0,0,0.0978,0.4892,0,0,0.0978,79.2564
Tbilisi Precinct,13,2-13,1068,75.7984,\N,\N,\N,\N,1.9284,\N,\N,\N,0,\N,\N,\N,5,1.4833,1.8733,0.95,\N,\N,\N,\N,\N,\N,1.1236,0,18.9139,0.0936,1.4981,0,0,0.1873,2.0599,0,0.0936,0,0.0936,0.3745,0.1873,0.0936,0,0.0936,0.3745,0.0936,0,0.0936,75.0936
Tbilisi Precinct,14,2-14,1025,73.4767,\N,\N,\N,\N,2.1012,\N,\N,\N,0,\N,\N,\N,17,1.3208,1.7533,1.1333,\N,\N,\N,\N,\N,\N,0.5854,0,18.0488,0,0.5854,0,0,0.3902,1.7561,0,0.1951,0,0.1951,0.9756,0.0976,0.1951,0,0.1951,0.9756,0.1951,0,0.1951,77.0732
Tbilisi Precinct,15,2-15,1064,73.1271,\N,\N,\N,\N,2.4748,\N,\N,\N,0,\N,\N,\N,16,1.4792,1.9167,0.8944,\N,\N,\N,\N,\N,\N,1.0338,0,18.891,0.094,1.0338,0,0,0.094,0.9398,0,0.094,0,0,1.3158,0.3759,0.094,0,0,1.3158,0.094,0,0,76.1278
Tbilisi Precinct,16,2-16,914,66.7641,\N,\N,\N,\N,2.3504,\N,\N,\N,0,\N,\N,\N,6,1.2458,1.39,1.2222,\N,\N,\N,\N,\N,\N,0.3282,0,21.3348,0,1.2035,0.1094,0.1094,0.1094,0.8753,0,0,0,0,0.7659,0.2188,0,0,0,0.7659,0,0,0,74.8359
Tbilisi Precinct,17,2-17,1047,71.6142,\N,\N,\N,\N,2.058,\N,\N,\N,0,\N,\N,\N,5,1.3458,1.69,1.3278,\N,\N,\N,\N,\N,\N,0.4776,0.191,18.4336,0,0.5731,0,0.0955,0.2865,0.6686,0,0,0,0,0.4776,0.0955,0,0,0,0.4776,0,0,0,78.7011
Tbilisi Precinct,18,2-18,813,74.7243,\N,\N,\N,\N,2.7512,\N,\N,\N,0,\N,\N,\N,10,1.1292,1.4533,0.7167,\N,\N,\N,\N,\N,\N,0.492,0.123,18.3272,0,1.23,0,0.369,0.123,0.984,0,0,0.123,0,0.861,0.246,0,0.123,0,0.861,0,0.123,0,77.2448
Tbilisi Precinct,19,2-19,868,53.913,\N,\N,\N,\N,2.3622,\N,\N,\N,0,\N,\N,\N,6,1.3542,1.3333,0.9111,\N,\N,\N,\N,\N,\N,0.3456,0,34.1014,0,3.2258,0,0.3456,0.2304,0.4608,0,0,0,0,1.2673,0.3456,0,0,0,1.2673,0,0,0,59.1014
Tbilisi Precinct,20,2-20,246,70.2857,\N,\N,\N,\N,3.1496,\N,\N,\N,0,\N,\N,\N,3,0.5833,0.3267,0.0889,\N,\N,\N,\N,\N,\N,0,0.4065,33.3333,0,3.6585,0,0,0,0.4065,0,0,0,0.4065,0.813,0.4065,0,0,0.4065,0.813,0,0,0.4065,60.1626
Tbilisi Precinct,21,2-21,369,29.379,\N,\N,\N,\N,1.0724,\N,\N,\N,0,\N,\N,\N,5,0.3917,0.72,0.35,\N,\N,\N,\N,\N,\N,0.813,0,19.7832,0,2.168,0,0,0.542,0.271,0,0,0,0.271,0.813,0,0,0,0.271,0.813,0,0,0.271,75.3388
Tbilisi Precinct,22,2-22,266,28.1184,\N,\N,\N,\N,1.1152,\N,\N,\N,0,\N,\N,\N,4,0.3292,0.4767,0.2611,\N,\N,\N,\N,\N,\N,0,0,12.782,0,1.1278,0,0,0.3759,0.7519,0.3759,0,0,0,1.5038,0,0,0,0,1.5038,0,0,0,83.0827
Tbilisi Precinct,23,2-23,1064,72.6776,\N,\N,\N,\N,2.7422,\N,\N,\N,0,\N,\N,\N,12,1.45,1.8467,1.0667,\N,\N,\N,\N,\N,\N,0.8459,0.094,20.8647,0,1.7857,0,0.094,0.094,1.1278,0,0,0,0,1.2218,0.3759,0,0,0,1.2218,0,0,0,73.4023
Tbilisi Precinct,24,2-24,1053,70.2468,\N,\N,\N,\N,2.1375,\N,\N,\N,0,\N,\N,\N,17,1.8875,1.58,0.8278,\N,\N,\N,\N,\N,\N,1.2346,0,24.3115,0.095,0.9497,0.095,0.095,0.1899,0.8547,0,0,0,0.095,1.5195,0.095,0,0,0.095,1.5195,0,0,0.095,70.3704
Tbilisi Precinct,25,2-25,1063,72.3622,\N,\N,\N,\N,2.2978,\N,\N,\N,0,\N,\N,\N,18,1.5708,1.8567,0.8556,\N,\N,\N,\N,\N,\N,0.9407,0.0941,20.3198,0.1881,1.0348,0,0.0941,0.0941,0.5644,0,0.0941,0.0941,0,1.5052,0.1881,0.0941,0.0941,0,1.5052,0.0941,0.0941,0,74.6002
Tbilisi Precinct,26,2-26,1061,71.1603,\N,\N,\N,\N,2.6606,\N,\N,\N,0,\N,\N,\N,11,1.5333,1.83,0.9611,\N,\N,\N,\N,\N,\N,0.1885,0,19.4156,0.0943,0.9425,0,0,0.1885,1.9793,0,0.0943,0,0,0.8483,0.1885,0.0943,0,0,0.8483,0.0943,0,0,76.0603
Tbilisi Precinct,27,2-27,1998,147.4539,\N,\N,\N,\N,2.8683,\N,\N,\N,0,\N,\N,\N,19,1.6583,1.6333,6.4944,\N,\N,\N,\N,\N,\N,0.3504,0.0501,49.7497,0.0501,1.0511,0,0.1001,0.1502,0.3504,0,0.0501,0,0,0.8509,0.0501,0.0501,0,0,0.8509,0.0501,0,0,47.1972
Tbilisi Precinct,28,2-28,1836,125.2387,\N,\N,\N,\N,2.0277,\N,\N,\N,0,\N,\N,\N,15,3.3458,2.6333,1.5611,\N,\N,\N,\N,\N,\N,0.3813,0.2179,51.0349,0,1.1438,0,0.0545,0.1634,0.3813,0.0545,0.0545,0,0,0.7081,0.1089,0.0545,0,0,0.7081,0.0545,0,0,45.6972
Tbilisi Precinct,29,2-29,931,69.3741,\N,\N,\N,\N,2.6151,\N,\N,\N,0,\N,\N,\N,19,1.3458,1.5933,0.8611,\N,\N,\N,\N,\N,\N,0.7519,0,24.812,0,1.3963,0,0,0.2148,0.9667,0,0,0,0.2148,1.6112,0.2148,0,0,0.2148,1.6112,0,0,0.2148,69.8174
Tbilisi Precinct,30,2-30,946,69.5588,\N,\N,\N,\N,2.8747,\N,\N,\N,0,\N,\N,\N,10,1.5083,1.5067,0.8889,\N,\N,\N,\N,\N,\N,0.2114,0,24.2072,0,1.797,0,0,0.1057,1.5856,0,0,0.1057,0,0.9514,0,0,0.1057,0,0.9514,0,0.1057,0,70.9302
Tbilisi Precinct,31,2-31,770,66.7244,\N,\N,\N,\N,2.5316,\N,\N,\N,0,\N,\N,\N,15,1.1667,1.42,0.4667,\N,\N,\N,\N,\N,\N,0.6494,0,20.7792,0.1299,1.1688,0,0,0.5195,1.2987,0,0.2597,0,0,1.4286,0,0.2597,0,0,1.4286,0.2597,0,0,73.7662
Tbilisi Precinct,32,2-32,638,69.9561,\N,\N,\N,\N,1.6949,\N,\N,\N,0,\N,\N,\N,6,1.125,1.01,0.4222,\N,\N,\N,\N,\N,\N,0.4702,0,24.7649,0,1.0972,0,0,0.4702,0.7837,0,0,0,0,0.9404,0.1567,0,0,0,0.9404,0,0,0,71.3166
Tbilisi Precinct,33,2-33,790,68.3391,\N,\N,\N,\N,2.4691,\N,\N,\N,0,\N,\N,\N,8,1.2667,1.41,0.4611,\N,\N,\N,\N,\N,\N,0.2532,0.3797,19.6203,0.3797,1.2658,0,0.1266,0.1266,0.8861,0,0.1266,0,0,0.7595,0,0.1266,0,0,0.7595,0.1266,0,0,76.0759
Tbilisi Precinct,34,2-34,1008,73.3624,\N,\N,\N,\N,1.9455,\N,\N,\N,0,\N,\N,\N,8,1.7542,1.5633,0.7667,\N,\N,\N,\N,\N,\N,0.2976,0.0992,16.8651,0.0992,2.2817,0,0,0,0.7937,0,0,0,0.0992,0.496,0.0992,0,0,0.0992,0.496,0,0,0.0992,78.9683
Tbilisi Precinct,35,2-35,838,68.1301,\N,\N,\N,\N,2.8969,\N,\N,\N,0,\N,\N,\N,11,1.2042,1.5833,0.55,\N,\N,\N,\N,\N,\N,0.9547,0,21.957,0.358,1.432,0,0,0.1193,0.716,0,0.2387,0,0,0.9547,0,0.2387,0,0,0.9547,0.2387,0,0,73.1504
Tbilisi Precinct,36,2-36,954,67.4682,\N,\N,\N,\N,2.454,\N,\N,\N,0,\N,\N,\N,16,1.5542,1.6167,0.6667,\N,\N,\N,\N,\N,\N,0.6289,0,20.3354,0.1048,1.5723,0,0.2096,0,0.6289,0.1048,0.3145,0,0,1.0482,0.2096,0.3145,0,0,1.0482,0.3145,0,0,74.8428
Tbilisi Precinct,37,2-37,905,71.7116,\N,\N,\N,\N,2.5834,\N,\N,\N,0,\N,\N,\N,11,1.4417,1.4967,0.7444,\N,\N,\N,\N,\N,\N,0.221,0.221,25.3039,0,1.105,0,0,0.1105,0.442,0,0,0,0.1105,0.9945,0.1105,0,0,0.1105,0.9945,0,0,0.1105,71.3812
Tbilisi Precinct,38,2-38,927,68.3125,\N,\N,\N,\N,2.2152,\N,\N,\N,0,\N,\N,\N,20,1.5458,1.5433,0.6333,\N,\N,\N,\N,\N,\N,0.4315,0,20.8198,0,1.6181,0,0,0.2157,0.4315,0,0.1079,0,0.1079,1.726,0,0.1079,0,0.1079,1.726,0.1079,0,0.1079,74.5415
Tbilisi Precinct,39,2-39,1018,67.5066,\N,\N,\N,\N,2.1154,\N,\N,\N,6,\N,\N,\N,0,1.6,1.6933,0.8222,\N,\N,\N,\N,\N,\N,0.4912,0,21.2181,0.0982,1.5717,0,0.0982,0.2947,0.6876,0,0,0.0982,0.0982,0,0.2947,0,0.0982,0.0982,0,0,0.0982,0.0982,74.0668
Tbilisi Precinct,55,2-55,1858,143.5858,\N,\N,\N,\N,1.6931,\N,\N,\N,0,\N,\N,\N,18,2.8625,3.53,0.8,\N,\N,\N,\N,\N,\N,0.4306,0.1076,47.578,0,0.9688,0.0538,0.0538,0.2153,0.5382,0.1076,0.0538,0.0538,0,0.8611,0,0.0538,0.0538,0,0.8611,0.0538,0.0538,0,48.8698
Tbilisi Precinct,56,2-56,1032,66.4093,\N,\N,\N,\N,2.2727,\N,\N,\N,0,\N,\N,\N,13,1.5417,1.7967,0.8167,\N,\N,\N,\N,\N,\N,0.8721,0.2907,22.6744,0,1.938,0,0,0.1938,0.4845,0,0.1938,0,0,0.8721,0,0.1938,0,0,0.8721,0.1938,0,0,72.4806
Tbilisi Precinct,57,2-57,852,64.3505,\N,\N,\N,\N,2.9613,\N,\N,\N,0,\N,\N,\N,15,1.3542,1.3433,0.8333,\N,\N,\N,\N,\N,\N,0.4695,0,18.3099,0.1174,2.4648,0,0,0.3521,0.8216,0,0.1174,0.1174,0,1.2911,0.2347,0.1174,0.1174,0,1.2911,0.1174,0.1174,0,75.7042
Tbilisi Precinct,58,2-58,959,68.8442,\N,\N,\N,\N,1.8424,\N,\N,\N,0,\N,\N,\N,9,1.825,1.4367,0.6,\N,\N,\N,\N,\N,\N,0.2086,0,18.561,0,2.5026,0,0.1043,0.1043,0.4171,0,0,0,0,1.0428,0.1043,0,0,0,1.0428,0,0,0,76.8509
Tbilisi Precinct,59,2-59,1017,69.8969,\N,\N,\N,\N,3.6019,\N,\N,\N,0,\N,\N,\N,18,1.0167,1.7667,1.5611,\N,\N,\N,\N,\N,\N,0.3933,0.3933,19.764,0.0983,1.1799,0.0983,0,0,1.0816,0.1967,0.1967,0.0983,0,1.1799,0,0.1967,0.0983,0,1.1799,0.1967,0.0983,0,75.3196
Tbilisi Precinct,60,2-60,895,68.9522,\N,\N,\N,\N,3.1385,\N,\N,\N,0,\N,\N,\N,19,1.5417,1.5567,0.4833,\N,\N,\N,\N,\N,\N,0.3352,0.1117,22.2346,0.1117,0.7821,0,0,0.2235,1.0056,0,0.1117,0.1117,0.2235,1.2291,0.3352,0.1117,0.1117,0.2235,1.2291,0.1117,0.1117,0.2235,73.1844
Tbilisi Precinct,61,2-61,987,67.8351,\N,\N,\N,\N,3.4247,\N,\N,\N,0,\N,\N,\N,13,1.45,1.8167,0.7167,\N,\N,\N,\N,\N,\N,0.2026,0.2026,20.6687,0,1.2158,0,0,0,0.6079,0.1013,0.1013,0,0.1013,1.1145,0,0.1013,0,0.1013,1.1145,0.1013,0,0.1013,75.4813
Tbilisi Precinct,62,2-62,878,65.8665,\N,\N,\N,\N,2.2272,\N,\N,\N,0,\N,\N,\N,11,1.3042,1.5367,0.6889,\N,\N,\N,\N,\N,\N,0.7973,0.2278,21.6401,0,0.9112,0,0,0.3417,0.9112,0,0,0,0,1.3667,0,0,0,0,1.3667,0,0,0,73.6902
Tbilisi Precinct,63,2-63,867,66.8981,\N,\N,\N,\N,2.3649,\N,\N,\N,0,\N,\N,\N,8,1.1708,1.4633,0.9333,\N,\N,\N,\N,\N,\N,0.4614,0.1153,24.6828,0,1.9608,0,0,0.2307,0.9227,0,0,0,0,0.9227,0,0,0,0,0.9227,0,0,0,70.7036
Tbilisi Precinct,64,2-64,978,69.6085,\N,\N,\N,\N,2.8798,\N,\N,\N,0,\N,\N,\N,7,1.8,1.55,0.6111,\N,\N,\N,\N,\N,\N,0.2045,0.1022,22.4949,0,1.0225,0,0,0.3067,0.818,0.1022,0.1022,0,0,0.5112,0.2045,0.1022,0,0,0.5112,0.1022,0,0,74.1309
Tbilisi Precinct,65,2-65,368,58.2278,\N,\N,\N,\N,1.6043,\N,\N,\N,0,\N,\N,\N,6,0.7458,0.5667,0.1389,\N,\N,\N,\N,\N,\N,0.2717,0.2717,34.5109,0,1.9022,0,0,0.2717,0.2717,0,0.2717,0,0,1.087,0,0.2717,0,0,1.087,0.2717,0,0,61.1413
Tbilisi Precinct,66,2-66,858,75,\N,\N,\N,\N,1.7182,\N,\N,\N,0,\N,\N,\N,15,1.125,1.2367,1.2889,\N,\N,\N,\N,\N,\N,0,0,24.359,0,0.5828,0,0,0.1166,0.3497,0,0,0,0.1166,1.2821,0,0,0,0.1166,1.2821,0,0,0.1166,73.4266
Tbilisi Precinct,67,2-67,766,78.4033,\N,\N,\N,\N,3.4048,\N,\N,\N,0,\N,\N,\N,6,1.0958,1.2833,0.8056,\N,\N,\N,\N,\N,\N,0,0.1305,27.9373,0,1.5666,0,0,0.3916,0.7833,0,0.1305,0,0,0.5222,0,0.1305,0,0,0.5222,0.1305,0,0,68.5379
Tbilisi Precinct,68,2-68,781,58.3707,\N,\N,\N,\N,2.4969,\N,\N,\N,0,\N,\N,\N,19,1.5042,1.2333,0.3889,\N,\N,\N,\N,\N,\N,0.128,0.128,31.242,0.2561,1.5365,0.2561,0,0.128,0,0,0,0.128,0.128,1.9206,0,0,0.128,0.128,1.9206,0,0.128,0.128,64.1485
Tbilisi Precinct,69,2-69,763,67.1655,\N,\N,\N,\N,2.5543,\N,\N,\N,0,\N,\N,\N,17,1.0875,1.3367,0.6722,\N,\N,\N,\N,\N,\N,0.6553,0.1311,39.1874,0.1311,0.9174,0,0,0.6553,0.1311,0.1311,0,0.3932,0,1.4417,0,0,0.3932,0,1.4417,0,0.3932,0,56.2254
Tbilisi Precinct,70,2-70,629,66.4203,\N,\N,\N,\N,4.4073,\N,\N,\N,0,\N,\N,\N,2,1.0333,1.1867,0.3,\N,\N,\N,\N,\N,\N,0,0,34.1812,0,1.4308,0,0,0,0.159,0,0,0.159,0,0.318,0,0,0.159,0,0.318,0,0.159,0,63.434
Tbilisi Precinct,71,2-71,955,63.5396,\N,\N,\N,\N,1.5464,\N,\N,\N,0,\N,\N,\N,15,1.6667,1.5967,0.5056,\N,\N,\N,\N,\N,\N,0.3141,0.2094,22.3037,0,1.2565,0,0.4188,0.3141,0.6283,0,0.3141,0,0.1047,0.733,0.1047,0.3141,0,0.1047,0.733,0.3141,0,0.1047,73.2984
